"velocity:0","velocity:1","w_he"
-0.014415,-0.77754,0.29431
-0.0049965,-1.2105,0.33981
-0.014834,-0.76368,0.29316
-0.010066,-0.972,0.31706
-0.010496,-0.95578,0.31591
-0.031989,-0.013607,0.089341
-0.031846,-0.01235,0.088856
-0.032046,-0.011647,0.085191
-0.025039,0.01202,0.034801
-0.024977,0.012335,0.034738
-0.024831,0.011458,0.033535
0.023663,-3.2485,0.46152
0.023779,-3.2717,0.46189
0.027258,-3.7934,0.48728
-0.031815,-0.0097591,0.042717
-0.031876,-0.008852,0.045514
-0.031857,-0.0093222,0.044115
-0.031704,-0.0087379,0.043747
-0.031679,-0.0092024,0.042348
-0.028165,-0.0030211,0.030848
-0.028348,-0.0034493,0.031004
-0.028349,-0.002858,0.032057
-0.021844,0.025904,0.031057
-0.022336,0.026218,0.031264
-0.023213,0.027498,0.033066
-0.022098,0.026065,0.031161
-0.02276,0.026859,0.032165
-0.022518,0.026689,0.032061
-0.023982,0.014221,0.03163
-0.024371,0.016,0.033949
-0.02421,0.014844,0.032847
-0.024406,0.015742,0.034006
-0.024171,0.0151,0.032789
-0.031634,-0.042264,0.11527
-0.03064,-0.058974,0.1279
-0.030897,-0.054647,0.12608
-0.031179,-0.049714,0.12158
-0.030801,-0.056802,0.12699
-0.031299,-0.047724,0.12068
-0.023535,-0.52021,0.27003
-0.01412,-0.88595,0.31701
-0.015255,-0.85267,0.31464
-0.019311,-0.68102,0.29352
-0.01468,-0.86925,0.31582
-0.019829,-0.66712,0.29233
-0.030335,-0.36785,0.25282
-0.030809,-0.35788,0.25159
-0.033006,-0.27089,0.23487
-0.027446,0.0071989,0.042971
-0.027087,0.0063403,0.039588
-0.027336,0.0054494,0.039851
-0.027266,0.0067682,0.041279
-0.027209,0.0058988,0.03972
-0.027387,0.0063133,0.041411
-0.029099,-0.0051957,0.031689
-0.0041255,-1.2482,0.34208
-0.009612,-0.98829,0.31819
-0.0045605,-1.2293,0.34095
-0.021009,0.018013,0.023642
-0.020448,0.016746,0.02227
-0.020559,0.016574,0.022334
-0.020725,0.017373,0.022956
-0.020505,0.016662,0.022302
-0.020779,0.017288,0.022988
-0.03283,0.01237,0.11183
-0.031987,0.01774,0.10103
-0.032654,0.010286,0.11278
-0.032409,0.015479,0.10643
-0.032333,0.014557,0.1069
-0.032742,0.011339,0.1123
-0.030153,0.030586,0.069723
-0.02923,0.028867,0.06393
-0.030094,0.029882,0.070282
-0.029679,0.029761,0.066827
-0.029655,0.029427,0.067106
-0.030123,0.030238,0.070003
-0.027023,0.022809,0.049939
-0.027683,0.024286,0.054501
-0.027672,0.02489,0.054115
-0.027348,0.023555,0.05222
-0.027677,0.024592,0.054308
-0.027337,0.023851,0.052027
-0.030113,-0.011768,0.031729
-0.030194,-0.011457,0.031358
-0.029933,-0.011633,0.030611
-0.022766,0.026499,0.031481
-0.023386,0.0273,0.032513
-0.022932,0.026592,0.031553
0.024477,-3.4386,0.4658
0.015677,-2.4629,0.41396
0.024439,-3.4157,0.4653
0.020345,-2.9071,0.43938
0.020533,-2.9305,0.43988
-0.022294,0.020553,0.026914
-0.022359,0.020362,0.027032
-0.022022,0.019759,0.026129
-0.022057,0.019662,0.026188
-0.022327,0.020459,0.026973
0.02645,-3.7754,0.46987
0.027089,-3.8151,0.4697
0.027706,-4.2601,0.49073
0.026769,-3.7953,0.46978
0.027825,-4.2776,0.49065
-0.028842,0.00051233,0.041381
-0.028504,0.0015648,0.041038
-0.028509,3.2711e-05,0.038176
-0.028671,0.0010426,0.041209
-0.028505,0.00078528,0.039607
-0.028677,0.00027284,0.039778
-0.029812,-0.011919,0.030987
-0.021579,0.016431,0.024268
-0.021366,0.015681,0.023567
-0.024048,0.002456,0.023118
-0.024283,0.0019057,0.023232
-0.024398,0.0031163,0.024754
-0.024164,0.0021828,0.023175
-0.024339,0.0025007,0.023993
-0.024223,0.0027815,0.023936
-0.020039,0.015371,0.021072
-0.019914,0.015536,0.021018
-0.020239,0.016053,0.021671
-0.020178,0.016135,0.021644
-0.019978,0.015455,0.021045
-0.020325,0.016903,0.022206
-0.019778,0.015692,0.020969
-0.020115,0.016214,0.021612
-0.020048,0.016291,0.021587
-0.019848,0.015616,0.020993
-0.029786,0.013385,0.079434
-0.029831,0.011944,0.080023
-0.030223,0.011379,0.087873
-0.029807,0.012673,0.079729
-0.030018,0.011821,0.083948
-0.030007,0.01258,0.083653
-0.032419,-0.010009,0.074614
-0.032752,-0.012127,0.075642
-0.0324,-0.012402,0.082034
-0.03259,-0.011062,0.075128
-0.032585,-0.012178,0.078838
-0.032422,-0.011068,0.078324
-0.030695,-0.034738,0.1194
-0.03063,-0.031175,0.11834
-0.031097,-0.021759,0.1073
-0.03066,-0.032937,0.11887
-0.030866,-0.02584,0.11282
-0.030921,-0.027488,0.11335
-0.0034428,-0.69427,0.26446
0.0035104,-0.71323,0.26726
0.0051001,-1.0388,0.30009
-0.00011774,-0.70356,0.26586
0.0039069,-0.86155,0.28367
0.00092403,-0.85017,0.28227
-0.028824,-0.067631,0.13239
-0.030037,-0.063331,0.12998
-0.030281,-0.04954,0.1195
-0.02953,-0.065495,0.13118
-0.030232,-0.05568,0.12474
-0.029609,-0.057631,0.12594
-0.025154,0.015037,0.037132
-0.024703,0.013832,0.03443
-0.024975,0.014135,0.035846
-0.024926,0.014428,0.035781
-0.024754,0.013546,0.034495
-0.031349,0.023028,0.090111
-0.031793,0.022221,0.094734
-0.031396,0.023664,0.089745
-0.021799,0.01888,0.025394
-0.021516,0.018213,0.024617
-0.029866,0.0026657,0.058036
-0.025258,-0.012759,0.029424
-0.026767,-0.01287,0.030656
-0.02604,-0.012824,0.03004
-0.026769,-0.012724,0.029583
-0.026075,-0.012685,0.028967
-0.028836,-0.02268,0.080272
-0.025025,-0.023617,0.082863
-0.027833,-0.025796,0.087927
-0.027162,-0.023201,0.081567
-0.026543,-0.024657,0.085395
-0.028374,-0.024116,0.0841
-0.021094,0.024684,0.029409
-0.02056,0.024404,0.029245
-0.021457,0.025295,0.030233
-0.021192,0.025142,0.030151
-0.020835,0.024548,0.029327
-0.028161,-0.0035952,0.029894
-0.030142,0.005531,0.082451
-0.030261,0.0037488,0.083088
-0.030077,0.0056179,0.078869
-0.030149,0.0047654,0.079188
-0.030199,0.0046501,0.08277
-0.02931,-0.093273,0.15937
-0.029676,-0.073431,0.15093
-0.029173,-0.096275,0.15999
-0.031094,0.031155,0.07687
-0.030617,0.030955,0.073297
-0.030581,0.030581,0.073576
-0.021202,0.016284,0.023369
-0.030434,-0.0069348,0.036484
0.028598,-4.4733,0.5168
0.027324,-3.9286,0.4908
0.027221,-3.9501,0.4913
-0.019925,0.023233,0.027724
-0.020232,0.02382,0.028484
-0.0205,0.023948,0.028566
0.0093899,-1.979,0.38645
-0.020388,0.016826,0.022238
-0.026253,-0.13155,0.16134
-0.024261,-0.13808,0.16396
-0.023354,-0.19564,0.18081
-0.02539,-0.13482,0.16265
-0.023938,-0.16382,0.17239
-0.024901,-0.1601,0.17107
-0.031155,-0.032463,0.136
-0.031139,-0.044786,0.144
-0.031012,-0.046979,0.14462
-0.030862,-0.0049642,0.090032
-0.028736,-0.31331,0.23385
-0.030451,-0.24153,0.21909
-0.028352,-0.32138,0.23491
-0.011769,-0.86301,0.30094
-0.010966,-0.89214,0.30308
-0.0013848,-1.3635,0.34855
-0.011368,-0.87752,0.30201
-0.0064694,-1.1053,0.32582
-0.0068768,-1.0883,0.32475
-0.031379,0.0086766,0.10522
-0.031679,0.0054571,0.11089
-0.031436,0.0096614,0.1048
-0.031358,-0.0075635,0.043059
-0.031171,-0.0069761,0.042738
-0.021804,0.017198,0.025036
-0.021408,-0.28345,0.2012
-0.02054,-0.28895,0.2024
-0.019236,-0.34949,0.21464
0.0058471,-1.7994,0.38965
-0.0069202,-1.1357,0.33508
-0.0060176,-1.1728,0.33748
-0.00079863,-1.4361,0.36236
-0.0064686,-1.1542,0.33628
-0.00036383,-1.4574,0.36356
-0.022213,0.017046,0.026143
-0.02199,0.016255,0.025351
-0.022237,0.0169,0.026192
-0.030443,-0.037118,0.13317
0.042609,-5.2206,0.60518
0.04289,-5.2248,0.60617
0.043011,-5.9482,0.64143
-0.030976,0.036767,0.062871
-0.031045,0.037113,0.06227
-0.03101,0.036943,0.062571
-0.030432,0.036057,0.059814
-0.030402,0.035892,0.060115
-0.022837,-0.31941,0.21359
-0.025969,-0.20109,0.18763
-0.023072,-0.31299,0.21279
-0.02477,-0.24826,0.19981
-0.024564,-0.2537,0.20061
-0.025378,-0.012501,0.027382
-0.025329,-0.012627,0.028403
-0.026091,-0.012552,0.027946
-0.029569,-0.020383,0.073398
-0.030085,-0.018646,0.067216
-0.027384,-0.019474,0.069364
-0.029852,-0.019457,0.070307
-0.028897,-0.019098,0.06829
-0.028557,-0.019924,0.071381
-0.0247,-0.016708,0.056476
-0.027793,-0.0033384,0.028654
-0.027783,-0.003879,0.027788
-0.027973,-0.0037385,0.028797
0.029616,-3.9038,0.50919
-0.028166,-0.00044307,0.035284
-0.02852,-0.0013876,0.035595
-0.028338,-0.00020636,0.03673
-0.028341,-0.00091238,0.03544
-0.028514,-0.00069176,0.036885
-0.027096,-0.0017743,0.028152
-0.027083,-0.0023513,0.027284
-0.026914,-0.0019783,0.027174
-0.021363,-0.35939,0.21852
-0.024489,-0.24042,0.19372
-0.023289,-0.28778,0.20533
-0.024693,-0.23528,0.19293
-0.023058,-0.29369,0.20612
-0.030066,0.029518,0.070562
-0.030546,0.0302,0.073893
-0.036912,0.041913,0.091087
-0.035189,0.041333,0.082799
-0.036737,0.041158,0.092096
-0.036032,0.041733,0.086943
-0.035954,0.041405,0.087447
-0.036825,0.041542,0.091591
-0.024025,0.01397,0.031683
-0.029698,-0.079585,0.14047
-0.03021,-0.068104,0.13419
-0.030347,-0.065739,0.13328
-0.0060761,-0.014822,0.05425
-0.00063862,-0.014496,0.055226
-0.0040748,-0.015012,0.056567
-0.030675,0.0092079,0.096766
-0.030701,0.010109,0.096396
-0.030456,0.011385,0.09199
-0.020778,0.018318,0.023486
-0.0209,0.018173,0.023563
-0.021397,0.019646,0.024954
-0.02084,0.018247,0.023524
-0.021142,0.018904,0.024258
-0.021083,0.018975,0.02422
-0.023481,0.0023704,0.021561
-0.023311,0.0020589,0.020886
-0.023417,0.0017969,0.020908
-0.029268,-0.0033445,0.036299
-0.029619,-0.0030797,0.03928
-0.029235,-0.0020167,0.038881
-0.029445,-0.003211,0.037789
-0.029426,-0.0025453,0.03908
-0.029253,-0.0026956,0.03759
-0.031497,-0.019196,0.071297
-0.030855,-0.018919,0.069257
-0.030663,-0.019823,0.072347
-0.030458,-0.012067,0.03418
-0.030617,-0.011385,0.033368
-0.030288,-0.011912,0.032954
-0.030563,-0.011734,0.033774
-0.030381,-0.01159,0.032548
0.009979,-2.0388,0.39968
-0.0022997,-1.3248,0.34645
0.0096024,-2.0149,0.39872
0.003292,-1.6297,0.37211
0.0036957,-1.6514,0.37306
-0.03272,-0.010179,0.058619
-0.032577,-0.0093064,0.063024
-0.032385,-0.0085841,0.057704
-0.032661,-0.0097414,0.060821
-0.032488,-0.0089065,0.060364
-0.03256,-0.0093813,0.058161
-0.029087,0.024466,0.066903
-0.029814,0.024941,0.073654
-0.02985,0.025855,0.073089
-0.029446,0.024779,0.070278
-0.029831,0.025403,0.073372
-0.029458,0.025214,0.069996
0.056461,-5.2955,0.65815
0.061558,-6.3552,0.70538
0.060737,-6.3426,0.70344
-0.027807,0.0080564,0.046738
-0.027594,0.0090259,0.046426
-0.027883,0.0089799,0.048668
-0.027782,0.0094751,0.048511
-0.027699,0.0085459,0.046582
-0.022356,-0.33247,0.21521
-0.025259,-0.22026,0.19059
-0.021875,-0.34578,0.21685
-0.023939,-0.27045,0.2029
-0.023729,-0.27616,0.20372
-0.022117,-0.33908,0.21603
-0.023365,-0.62986,0.29501
-0.027829,-0.47021,0.27269
-0.027323,-0.48236,0.27391
-0.032663,0.025247,0.096872
-0.033732,0.021712,0.10711
-0.032806,0.02658,0.096049
-0.033194,0.023809,0.10199
-0.033275,0.024556,0.10158
-0.032734,0.025921,0.096461
0.034006,-4.9739,0.56484
0.03384,-4.9955,0.56477
0.032583,-4.3719,0.5363
-0.028456,-0.052966,0.12213
-0.027144,-0.043155,0.11344
-0.025141,-0.056035,0.12517
-0.027931,-0.047592,0.11778
-0.026214,-0.04895,0.1193
-0.027037,-0.054559,0.12365
-0.031269,0.03268,0.075604
-0.030215,0.031258,0.069164
-0.03118,0.031935,0.076237
-0.030728,0.032024,0.072384
-0.030691,0.031676,0.0727
-0.031224,0.032312,0.07592
-0.027687,0.0062523,0.043262
-0.027512,0.0058501,0.041557
-0.027565,0.00673,0.043117
-0.026743,-0.28319,0.21921
-0.029683,-0.1646,0.19122
-0.029188,-0.17402,0.19284
-0.028419,-0.21682,0.20522
-0.029435,-0.16926,0.19203
-0.02814,-0.22245,0.20602
0.0091165,-1.7333,0.35691
-0.030854,0.014358,0.094549
-0.031125,0.011941,0.099882
-0.031171,0.012825,0.099465
-0.02106,0.017929,0.023683
-0.021301,0.018669,0.024394
-0.029901,0.035291,0.056825
-0.030462,0.036217,0.059548
-0.029876,0.03514,0.057092
0.018791,-2.7339,0.42148
0.018471,-2.711,0.42084
0.014136,-2.304,0.3974
-0.0095323,-0.060009,0.13252
-0.015075,-0.059387,0.13058
-0.012081,-0.052636,0.12641
-0.031145,-0.0036645,0.078538
-0.031438,-0.0057305,0.079307
-0.031289,-0.0046869,0.078923
-0.031305,-0.0059292,0.082977
-0.031171,-0.004851,0.082593
-0.020609,0.017531,0.022884
-0.020546,0.017605,0.022846
0.069174,-8.99,0.83393
-0.030799,-0.0046411,0.11023
-0.030838,-0.003414,0.10981
-0.030922,-0.009189,0.11623
-0.028166,-0.0017889,0.032955
-0.028166,-0.0011302,0.03412
-0.028344,-0.0015897,0.034275
-0.03888,-0.13652,0.20677
-0.035238,-0.27397,0.24088
-0.036288,-0.25663,0.23865
-0.037411,-0.19556,0.22382
-0.035753,-0.2652,0.23977
-0.037861,-0.18861,0.22271
-0.021302,0.011315,0.021988
-0.021639,0.012741,0.02338
-0.021227,0.011638,0.021928
-0.021467,0.012019,0.022684
-0.021431,0.012183,0.022654
-0.021264,0.011477,0.021958
-0.027324,0.013653,0.049271
-0.027045,0.011718,0.045526
-0.027465,0.012773,0.049596
-0.027178,0.012681,0.047399
-0.027254,0.012249,0.047561
-0.027393,0.013217,0.049434
-0.02124,0.01756,0.023848
-0.033603,-0.097742,0.17834
-0.034089,-0.090405,0.17674
-0.034328,-0.045114,0.15674
-0.033846,-0.094032,0.17754
-0.034297,-0.065053,0.16674
-0.034082,-0.0681,0.16754
-0.021291,0.012809,0.022521
-0.025503,-0.31081,0.22291
-0.023548,-0.39218,0.2391
-0.025811,-0.30377,0.22198
-0.027439,-0.0025487,0.028392
-0.027266,-0.0021595,0.028272
-0.027255,-0.0027281,0.027405
-0.029483,0.0062851,0.062302
-0.029523,0.0070028,0.065092
-0.029627,0.0062947,0.065352
-0.019627,0.015834,0.020921
-0.020037,0.01718,0.022088
-0.019461,0.015966,0.020878
-0.019827,0.016503,0.021505
-0.019746,0.016567,0.021483
-0.019546,0.015902,0.020899
0.0194,-2.7776,0.42275
0.020312,-2.8207,0.42366
0.025916,-3.7399,0.47034
0.019859,-2.7992,0.42321
0.023581,-3.2668,0.447
0.023215,-3.2456,0.44655
-0.029511,-0.07754,0.14335
-0.029476,-0.080174,0.14404
-0.025886,-0.19282,0.18252
-0.027361,-0.26984,0.21735
-0.028696,-0.21126,0.20429
-0.027053,-0.27646,0.21828
-0.011143,0.018952,0.024464
0.024805,-3.327,0.4471
0.025368,-3.3484,0.44736
-0.02766,0.015602,0.053422
-0.027773,0.014703,0.053782
-0.027484,0.014629,0.051347
-0.027546,0.014188,0.051527
-0.027715,0.015157,0.053602
-0.023942,-0.050169,0.12092
-0.022639,-0.057357,0.12691
-0.030052,-0.05541,0.13335
-0.030046,-0.057644,0.13395
-0.030426,-0.045899,0.12693
-0.022285,0.016599,0.026286
-0.029196,0.028211,0.064424
-0.029165,0.027526,0.064918
-0.02918,0.027873,0.064671
-0.02959,0.028377,0.06788
-0.029611,0.028735,0.067633
-0.031083,0.018945,0.092323
-0.031859,0.016059,0.10187
-0.031168,0.020359,0.091583
-0.031466,0.017791,0.097096
-0.031519,0.018565,0.096726
-0.031125,0.01966,0.091953
0.056969,-7.2604,0.74292
0.048827,-8.0564,0.77331
-0.032739,-0.01118,0.072307
-0.032571,-0.01017,0.071794
-0.027927,0.019246,0.057233
-0.027871,0.02006,0.056838
-0.027386,0.018091,0.052367
-0.027898,0.019657,0.057035
-0.02762,0.019082,0.054603
-0.027653,0.018685,0.0548
-0.030162,-0.04281,0.13003
-0.030382,-0.034349,0.12368
-0.030389,-0.032548,0.1232
-0.020189,0.017049,0.022146
-0.020641,0.01845,0.023412
-0.02048,0.017676,0.022816
-0.020711,0.018386,0.023449
-0.020409,0.017744,0.022779
-0.031214,-0.0039181,0.055485
-0.03129,-0.0045847,0.053493
-0.031413,-0.004676,0.055817
-0.029868,-0.04055,0.11061
-0.028705,-0.041903,0.11202
-0.029217,-0.046129,0.11637
-0.032419,-0.019816,0.075939
-0.032712,-0.020197,0.078595
-0.032289,-0.0211,0.079563
-0.030409,-0.0052693,0.040198
-0.030383,-0.0046507,0.041627
-0.030583,-0.0052269,0.041888
-0.019909,0.018824,0.02315
-0.019468,0.017492,0.021936
-0.020124,0.018754,0.02321
-0.019683,0.018154,0.022543
-0.019792,0.018116,0.022573
-0.02002,0.018791,0.02318
-0.025184,-0.23754,0.19828
-0.025396,-0.23227,0.19757
-0.032148,-0.0058244,0.12362
-0.032017,-0.010854,0.043543
-0.031748,-0.011505,0.04107
-0.032085,-0.011911,0.044472
-0.031899,-0.011197,0.042307
-0.03192,-0.011698,0.042771
-0.032072,-0.011389,0.044008
-0.019679,0.017402,0.021983
-0.019576,0.017448,0.02196
-0.019896,0.018074,0.022596
-0.031751,0.027769,0.087199
-0.032208,0.026775,0.092035
-0.03227,0.027375,0.091624
-0.022846,-0.01449,0.042975
-0.020839,-0.01448,0.043756
-0.022358,-0.014715,0.044758
-0.024612,0.016659,0.035276
-0.029418,0.012833,0.072538
-0.029625,0.012517,0.07628
-0.029593,0.013205,0.075986
-0.02366,0.027846,0.033321
-0.02385,0.02799,0.033432
-0.023199,0.027172,0.032401
-0.030206,0.0037943,0.075881
-0.030114,0.0046405,0.075584
-0.030226,0.0038944,0.079485
-0.03001,0.0064519,0.078582
-0.028533,0.0096092,0.055653
-0.028351,0.010713,0.055266
-0.02817,0.0088785,0.050945
-0.02844,0.010167,0.055459
-0.028254,0.0097991,0.053105
-0.028351,0.00926,0.053299
-0.020259,0.016977,0.022176
-0.019979,0.016365,0.021557
-0.00055145,-1.4023,0.35061
-0.0060537,-1.1222,0.32684
-0.0009655,-1.3829,0.34958
-0.022163,0.017322,0.026039
-0.022687,0.018666,0.027842
-0.022188,0.017185,0.026091
-0.022445,0.017847,0.026993
-0.022421,0.017986,0.02694
-0.031734,0.014315,0.10271
-0.031796,0.015196,0.10229
-0.031415,0.017002,0.097515
-0.02116,0.014944,0.022856
-0.030189,-0.010452,0.030321
-0.030225,-0.010798,0.030654
-0.03002,-0.010696,0.029569
-0.022987,0.02702,0.032293
-0.023445,0.027677,0.033193
-0.020592,-0.43386,0.23742
-0.020282,-0.44222,0.23832
-0.017805,-0.54735,0.25549
-0.0097182,-1.1483,0.35241
-0.02102,-0.69067,0.30051
-0.0084701,-1.1927,0.35495
-0.015925,-0.89257,0.32646
-0.015282,-0.91125,0.32773
-0.0090878,-1.1704,0.35368
-0.038092,-0.14785,0.20874
-0.03427,-0.29171,0.24315
-0.036522,-0.20974,0.22594
-0.03476,-0.28274,0.24202
-0.036971,-0.2026,0.22481
-0.031062,0.0023833,0.10772
-0.031483,-0.0065549,0.11939
-0.031163,0.0045582,0.10688
-0.031279,-0.0014765,0.11355
-0.031343,-0.00026922,0.11314
-0.031112,0.0034823,0.1073
-0.0032897,-1.3775,0.36779
-0.010424,-1.0666,0.33985
-0.015849,-0.83584,0.31328
-0.0097682,-1.0865,0.34121
-0.030636,0.025681,0.080692
-0.030214,0.025403,0.077173
-0.03024,0.025886,0.07689
-0.03046,-0.20774,0.20804
-0.03263,-0.11308,0.18155
-0.030768,-0.20192,0.20711
-0.03201,-0.14977,0.19387
-0.031735,-0.15452,0.1948
-0.021283,0.025555,0.030861
-0.021573,0.025733,0.030959
-0.020909,0.024981,0.030053
-0.019868,0.017298,0.022034
-0.019275,0.016082,0.020836
-0.019659,0.016628,0.021456
-0.019568,0.016684,0.021435
-0.01937,0.016026,0.020857
0.0097168,-2.001,0.38721
-0.031653,-0.12932,0.18476
-0.031162,-0.13779,0.18638
-0.029224,-0.23166,0.21175
-0.031408,-0.13351,0.18557
-0.030358,-0.17931,0.19906
-0.030634,-0.17422,0.19826
-0.030835,0.036002,0.064054
-0.029746,0.034304,0.058409
-0.029694,0.033931,0.058926
-0.03028,0.035174,0.061231
-0.02972,0.03412,0.058667
-0.03025,0.03498,0.06149
-0.031051,-0.0025836,0.059966
-0.030887,-0.0013335,0.065015
-0.030686,-0.001017,0.059362
-0.030968,-0.0019398,0.06249
-0.030792,-0.0011295,0.062189
-0.030866,-0.0017937,0.059664
-0.031235,-0.0030414,0.06567
-0.031059,-0.0021797,0.065342
-0.031149,-0.0027644,0.062818
-0.026862,-0.095358,0.14708
-0.025648,-0.1144,0.15552
-0.026662,-0.11151,0.15421
0.012874,-7.9616,0.74973
-0.027194,0.0145,0.048952
-0.027257,0.014081,0.049112
-0.027425,0.015061,0.051187
-0.031664,-0.012427,0.042023
-0.03134,-0.012022,0.038857
-0.031072,-0.012811,0.039831
-0.031506,-0.012216,0.04044
-0.031239,-0.012426,0.039344
-0.031391,-0.012635,0.040927
0.01345,-2.2763,0.40804
0.0080181,-1.8916,0.38318
0.0076607,-1.8698,0.38225
-0.029841,-0.21955,0.20989
-0.032142,-0.12109,0.18316
-0.031185,-0.16424,0.19652
-0.031898,-0.12516,0.18396
-0.03091,-0.1692,0.19733
-0.0046868,-1.3282,0.36438
-0.011079,-1.0457,0.33815
-0.0039774,-1.3528,0.36608
-0.029514,-0.00018431,0.045343
-0.029162,0.00097991,0.044941
-0.029197,-0.00057198,0.04175
-0.029336,0.00040232,0.045142
-0.029178,0.00019157,0.043345
-0.029357,-0.00037435,0.043546
-0.031444,-0.0095225,0.039462
-0.031495,-0.0090988,0.040721
-0.031306,-0.0090096,0.039123
-0.046834,0.0045507,0.15818
-0.046279,4.6239e-05,0.16047
-0.047488,-0.035972,0.183
-0.046558,0.0023384,0.15932
-0.046986,-0.015384,0.17173
-0.047305,-0.012547,0.17059
-0.027601,0.0045269,0.040125
-0.027467,0.0049922,0.039988
-0.02764,0.0053786,0.041694
-0.031612,0.012504,0.10354
-0.030926,0.015946,0.093809
-0.031553,0.011575,0.10396
-0.031265,0.014543,0.098676
-0.031218,0.013692,0.099094
-0.029473,-0.014108,0.04213
-0.030636,-0.014031,0.044286
-0.030491,-0.013514,0.040919
-0.030088,-0.014085,0.043208
-0.030571,-0.013763,0.042603
-0.030046,-0.013827,0.041525
-0.0065333,-0.93587,0.29196
-0.012517,-0.6355,0.25756
-0.0049898,-0.96199,0.29386
-0.0097493,-0.77165,0.27476
-0.0089317,-0.78298,0.27571
-0.0057787,-0.94887,0.29291
-0.022558,0.026363,0.031373
-0.031218,-0.045933,0.11723
-0.030675,-0.053703,0.12361
-0.030835,-0.047751,0.11837
-0.026712,-0.22479,0.20084
-0.028552,-0.14113,0.17772
-0.026212,-0.2357,0.20243
-0.027755,-0.17836,0.18928
-0.027538,-0.18297,0.19008
-0.02646,-0.2302,0.20164
0.050713,-6.128,0.66591
-0.015646,-0.57701,0.2518
-0.0086715,-0.88405,0.28828
-0.012393,-0.71528,0.27004
-0.009091,-0.87123,0.28737
-0.012792,-0.70421,0.26913
-0.030545,0.0013395,0.099754
-0.030317,0.0043854,0.090556
-0.030538,-0.00082904,0.10052
-0.030426,0.0031562,0.095155
-0.030437,0.002146,0.095536
-0.03054,0.00026723,0.10013
-0.032209,-0.0075702,0.062139
-0.032397,-0.0084352,0.062581
-0.032305,-0.0080751,0.059921
-0.031626,-0.026553,0.091296
-0.032199,-0.025475,0.090243
-0.031927,-0.027973,0.094702
-0.021986,0.019851,0.026079
0.01074,-2.0866,0.40148
0.0049721,-1.7168,0.37604
0.004574,-1.695,0.37501
-0.027222,0.0081111,0.042689
-0.02715,0.007215,0.041139
-0.027332,0.0076593,0.04283
-0.023933,0.0012773,0.02169
-0.024108,0.0015869,0.022461
-0.023989,0.0018563,0.022404
-0.033387,0.039031,0.07706
-0.033329,0.038755,0.077433
-0.034063,0.039344,0.081225
-0.03078,-0.012411,0.036871
-0.030055,-0.012681,0.035083
-0.030622,-0.012233,0.035525
-0.030292,-0.012384,0.034631
-0.030439,-0.01256,0.035977
-0.031043,-0.0021208,0.07137
-0.030741,-0.00032028,0.070709
-0.030971,-0.0016532,0.068192
-0.030889,-0.0012114,0.07104
-0.030811,-0.00078461,0.067862
-0.002823,-0.9881,0.29584
-0.010633,-0.65532,0.25967
-0.007825,-0.67502,0.26196
-0.0068612,-0.80577,0.27775
-0.0092917,-0.66508,0.26081
-0.0055842,-0.81725,0.2789
0.027449,-4.2624,0.49168
-0.029441,-0.01466,0.045617
-0.02785,-0.014566,0.04347
-0.027546,-0.015132,0.047091
-0.028686,-0.014627,0.044543
-0.027715,-0.01484,0.04528
-0.028596,-0.014918,0.046354
-0.029508,0.011484,0.073068
-0.029887,0.010441,0.080617
-0.029699,0.011097,0.076842
-0.029857,0.011201,0.08032
-0.029661,0.011815,0.076545
-0.020839,0.015999,0.022544
-0.021094,0.016618,0.023259
-0.021055,0.016723,0.023217
-0.022699,0.027111,0.03282
-0.022257,0.026509,0.031939
-0.021979,0.02632,0.03184
-0.032649,-0.011776,0.051285
-0.032654,-0.013032,0.052392
-0.032782,-0.012089,0.053541
-0.032677,-0.012411,0.051839
-0.032801,-0.012753,0.054094
-0.029122,0.011674,0.066406
-0.029188,0.011039,0.066647
-0.029374,0.010997,0.069978
-0.029316,0.011661,0.069737
